gf45bi701,gf45bi7010,gf45bi7011,gf45bi7012,gf45bi7013,gf45bi7014,gf45bi7015,gf45bi7016,gf45bi7017,gf45bi7018,gf45bi7019,gf45bi702,gf45bi703,gf45bi704,gf45bi705,gf45bi706,gf45bi707,gf45bi708,gf45bi709
142,272,4,1087,125,41,29,353,175,352,175,102,26,10563,339,-40,379,193,4
142,272,4,1087,125,41,29,353,175,352,175,102,26,10563,339,-40,379,193,4
142,272,4,1087,125,41,29,353,175,352,175,102,26,10563,339,-40,379,193,4
142,272,4,1087,125,41,29,353,175,352,175,102,26,10563,339,-40,379,193,4
141,272,1,1093,126,41,29,359,175,352,175,105,27,10651,340,-43,383,194,1
140,270,0,1099,128,40,29,363,174,351,174,107,27,10623,339,-46,385,193,0
140,270,0,1099,128,40,29,363,174,351,174,107,27,10623,339,-46,385,193,0
140,270,0,1099,128,40,29,363,174,351,174,107,27,10623,339,-46,385,193,0
140,270,0,1099,128,40,29,363,174,351,174,107,27,10623,339,-46,385,193,0
140,270,0,1099,128,40,29,363,174,351,174,107,27,10623,339,-46,385,193,0
140,270,0,1099,128,40,29,363,174,351,174,107,27,10623,339,-46,385,193,0
142,273,3,1088,125,41,29,354,175,353,175,102,26,10585,339,-40,379,193,3
140,270,0,1098,128,40,29,362,174,351,174,107,27,10620,339,-46,385,193,0
140,271,0,1097,128,40,29,361,174,350,174,106,27,10648,340,-46,386,193,0
140,271,0,1097,128,40,29,361,174,350,174,106,27,10648,340,-46,386,193,0
140,271,0,1097,128,40,29,361,174,350,174,106,27,10648,340,-46,386,193,0
140,271,0,1097,128,40,29,361,174,350,174,106,27,10648,340,-46,386,193,0
140,271,0,1097,128,40,29,361,174,350,174,106,27,10648,340,-46,386,193,0
140,271,0,1097,128,40,29,361,174,350,174,106,27,10648,340,-46,386,193,0
140,271,0,1097,128,40,29,361,174,350,174,106,27,10648,340,-46,386,193,0
140,271,0,1097,128,40,29,361,174,350,174,106,27,10648,340,-46,386,193,0
140,271,0,1097,128,40,29,361,174,350,174,106,27,10648,340,-46,386,193,0
140,271,0,1097,128,40,29,361,174,350,174,106,27,10648,340,-46,386,193,0
140,271,0,1097,128,40,29,361,174,350,174,106,27,10648,340,-46,386,193,0
140,271,0,1097,128,40,29,361,174,350,174,106,27,10648,340,-46,386,193,0
140,271,0,1097,128,40,29,361,174,350,174,106,27,10648,340,-46,386,193,0
140,270,0,1097,128,40,29,362,174,350,174,107,27,10601,339,-46,385,193,0
140,270,0,1097,128,40,29,362,174,350,174,107,27,10601,339,-46,385,193,0
140,270,0,1097,128,40,29,362,174,350,174,107,27,10601,339,-46,385,193,0
140,270,0,1097,128,40,29,362,174,350,174,107,27,10601,339,-46,385,193,0
140,270,0,1097,128,40,29,362,174,350,174,107,27,10601,339,-46,385,193,0
141,271,1,1096,126,40,29,360,174,352,174,106,27,10603,340,-43,383,194,1
140,270,0,1097,128,40,29,362,174,350,174,107,27,10601,339,-46,385,193,0
140,270,0,1097,128,40,29,362,174,350,174,107,27,10601,339,-46,385,193,0
140,270,0,1097,128,40,29,362,174,350,174,107,27,10601,339,-46,385,193,0
140,270,0,1097,128,40,29,362,174,350,174,107,27,10601,339,-46,385,193,0
140,270,0,1097,128,40,29,362,174,350,174,107,27,10601,339,-46,385,193,0
140,270,0,1097,128,40,29,362,174,350,174,107,27,10601,339,-46,385,193,0
140,270,0,1097,128,40,29,362,174,350,174,107,27,10601,339,-46,385,193,0
140,270,0,1097,128,40,29,362,174,350,174,107,27,10601,339,-46,385,193,0
140,270,0,1097,128,40,29,362,174,350,174,107,27,10601,339,-46,385,193,0
140,270,0,1097,128,40,29,362,174,350,174,107,27,10601,339,-46,385,193,0
140,270,0,1097,128,40,29,362,174,350,174,107,27,10601,339,-46,385,193,0
141,271,1,1095,126,41,29,359,176,352,176,105,27,10612,339,-43,382,194,1
141,271,1,1095,126,41,29,359,176,352,176,105,27,10612,339,-43,382,194,1
141,271,1,1095,126,41,29,359,176,352,176,105,27,10612,339,-43,382,194,1
141,271,2,1096,126,40,29,360,174,352,174,106,27,10583,340,-43,383,193,2
141,271,2,1095,126,41,29,359,175,352,175,106,27,10593,340,-43,383,194,2
141,271,2,1095,126,41,29,359,175,352,175,106,27,10593,340,-43,383,194,2
140,270,0,1095,126,41,29,359,175,349,175,107,27,10612,339,-45,384,192,0
140,270,0,1095,126,41,29,359,175,349,175,107,27,10612,339,-45,384,192,0
141,272,2,1092,126,41,29,357,176,350,176,104,27,10598,340,-42,382,193,2
140,270,1,1094,126,41,29,359,175,348,175,107,27,10592,339,-44,383,192,1
140,270,1,1094,126,41,29,359,175,348,175,107,27,10592,339,-44,383,192,1
140,270,1,1094,126,41,29,359,175,348,175,107,27,10592,339,-44,383,192,1
140,270,1,1094,126,41,29,359,175,348,175,107,27,10592,339,-44,383,192,1
140,270,1,1094,126,41,29,359,175,348,175,107,27,10592,339,-44,383,192,1
140,270,1,1094,126,41,29,359,175,348,175,107,27,10592,339,-44,383,192,1
140,270,1,1094,126,41,29,359,175,348,175,107,27,10592,339,-44,383,192,1
140,270,1,1094,126,41,29,359,175,348,175,107,27,10592,339,-44,383,192,1
140,270,1,1094,126,41,29,359,175,348,175,107,27,10592,339,-44,383,192,1
140,270,1,1094,126,41,29,359,175,348,175,107,27,10592,339,-44,383,192,1
140,270,1,1094,126,41,29,359,175,348,175,107,27,10592,339,-44,383,192,1
140,270,1,1094,126,41,29,359,175,348,175,107,27,10592,339,-44,383,192,1
141,271,2,1097,126,41,29,360,176,351,176,106,27,10589,340,-43,383,193,2
140,270,1,1094,126,41,29,359,175,348,175,107,27,10592,339,-44,383,192,1
141,271,2,1097,126,41,29,360,176,351,176,106,27,10589,340,-43,383,193,2
140,270,1,1094,126,41,29,359,175,348,175,107,27,10592,339,-44,383,192,1
140,270,1,1094,126,41,29,359,175,348,175,107,27,10592,339,-44,383,192,1
140,270,1,1094,126,41,29,359,175,348,175,107,27,10592,339,-44,383,192,1
140,270,1,1094,126,41,29,359,175,348,175,107,27,10592,339,-44,383,192,1
140,270,1,1094,126,41,29,359,175,348,175,107,27,10592,339,-44,383,192,1
140,270,1,1094,126,41,29,359,175,348,175,107,27,10592,339,-44,383,192,1
140,270,1,1094,126,41,29,359,175,348,175,107,27,10592,339,-44,383,192,1
140,270,1,1094,126,41,29,359,175,348,175,107,27,10592,339,-44,383,192,1
141,271,2,1097,126,41,29,360,176,351,176,106,27,10589,340,-43,383,193,2
140,270,1,1094,126,41,29,359,175,348,175,107,27,10592,339,-44,383,192,1
140,270,1,1094,126,41,29,359,175,348,175,107,27,10592,339,-44,383,192,1
141,271,2,1097,126,41,29,360,176,351,176,106,27,10589,340,-43,383,193,2
141,271,2,1097,126,41,29,360,176,351,176,106,27,10589,340,-43,383,193,2
141,271,2,1097,126,41,29,360,176,351,176,106,27,10589,340,-43,383,193,2
140,270,1,1094,126,41,29,359,175,348,175,107,27,10592,339,-44,383,192,1
140,270,1,1094,126,41,29,359,175,348,175,107,27,10592,339,-44,383,192,1
141,271,2,1097,126,41,29,360,176,351,176,106,27,10589,340,-43,383,193,2
140,270,1,1094,126,41,29,359,175,348,175,107,27,10592,339,-44,383,192,1
141,271,2,1097,126,41,29,360,176,351,176,106,27,10589,340,-43,383,193,2
141,271,2,1097,126,41,29,360,176,351,176,106,27,10589,340,-43,383,193,2
140,271,0,1099,128,40,29,363,174,350,174,108,27,10621,340,-46,386,193,0
140,271,0,1099,128,40,29,363,174,350,174,108,27,10621,340,-46,386,193,0
140,270,1,1094,126,41,29,359,175,348,175,107,27,10592,339,-44,383,192,1
140,270,1,1094,126,41,29,359,175,348,175,107,27,10592,339,-44,383,192,1
140,270,1,1096,126,41,28,359,176,348,176,107,27,10575,339,-44,383,193,1
140,270,1,1096,126,41,28,359,176,348,176,107,27,10575,339,-44,383,193,1
140,270,0,1096,126,41,29,360,175,349,175,107,27,10608,339,-46,385,193,0
141,272,2,1091,125,41,29,356,176,350,176,104,27,10586,340,-42,382,193,2
141,271,2,1097,126,41,29,360,176,350,176,106,27,10580,339,-43,382,193,2
140,270,1,1096,126,41,28,359,176,348,176,107,27,10575,339,-44,383,193,1
140,271,0,1098,128,40,29,363,174,349,174,108,27,10611,340,-46,386,193,0
140,271,0,1098,128,40,29,363,174,349,174,108,27,10611,340,-46,386,193,0
141,271,2,1097,126,41,29,360,176,350,176,106,27,10580,339,-43,382,193,2
141,271,2,1097,126,41,29,360,176,350,176,106,27,10580,339,-43,382,193,2
140,271,0,1098,128,40,29,363,174,349,174,108,27,10611,340,-46,386,193,0
141,271,2,1097,126,41,29,360,176,350,176,106,27,10580,339,-43,382,193,2
140,270,1,1096,126,41,28,359,176,348,176,107,27,10575,339,-44,383,193,1
141,271,2,1098,126,41,29,359,176,352,176,106,27,10579,339,-43,382,193,2
140,270,1,1096,126,41,28,359,176,348,176,107,27,10575,339,-44,383,193,1
141,271,2,1097,126,41,29,360,176,350,176,106,27,10580,339,-43,382,193,2
140,270,1,1096,126,41,28,359,176,348,176,107,27,10575,339,-44,383,193,1
141,271,2,1097,126,41,29,360,176,350,176,106,27,10580,339,-43,382,193,2
140,270,1,1096,126,41,28,359,176,348,176,107,27,10575,339,-44,383,193,1
141,271,2,1097,126,41,29,360,176,350,176,106,27,10580,339,-43,382,193,2
140,270,1,1096,126,41,28,359,176,348,176,107,27,10575,339,-44,383,193,1
141,271,2,1097,126,41,29,360,176,350,176,106,27,10580,339,-43,382,193,2
141,271,2,1097,126,41,29,360,176,350,176,106,27,10580,339,-43,382,193,2
141,271,2,1097,126,41,29,360,176,350,176,106,27,10580,339,-43,382,193,2
140,270,1,1096,126,41,28,359,176,348,176,107,27,10575,339,-44,383,193,1
140,270,1,1096,126,41,28,359,176,348,176,107,27,10575,339,-44,383,193,1
140,270,1,1096,126,41,28,359,176,348,176,107,27,10575,339,-44,383,193,1
141,272,2,1091,125,41,29,356,176,350,176,104,27,10586,340,-42,382,193,2
140,270,1,1096,126,41,28,359,176,348,176,107,27,10575,339,-44,383,193,1
140,270,1,1096,126,41,28,359,176,348,176,107,27,10575,339,-44,383,193,1
140,270,1,1096,126,41,28,359,176,348,176,107,27,10575,339,-44,383,193,1
140,270,1,1096,126,41,28,359,176,348,176,107,27,10575,339,-44,383,193,1
140,270,1,1096,126,41,28,359,176,348,176,107,27,10575,339,-44,383,193,1
141,271,2,1097,126,41,29,360,176,350,176,106,27,10580,339,-43,382,193,2
141,271,2,1097,126,41,29,360,176,350,176,106,27,10580,339,-43,382,193,2
141,271,2,1097,126,41,29,360,176,350,176,106,27,10580,339,-43,382,193,2
141,271,2,1097,126,41,29,360,176,350,176,106,27,10580,339,-43,382,193,2
141,271,2,1097,126,41,29,360,176,350,176,106,27,10580,339,-43,382,193,2
141,271,2,1097,126,41,29,360,176,350,176,106,27,10580,339,-43,382,193,2
141,271,2,1097,126,41,29,360,176,350,176,106,27,10580,339,-43,382,193,2
