gf85bi701,gf85bi7010,gf85bi7011,gf85bi7012,gf85bi7013,gf85bi7014,gf85bi7015,gf85bi7016,gf85bi7017,gf85bi7018,gf85bi7019,gf85bi702,gf85bi703,gf85bi704,gf85bi705,gf85bi706,gf85bi707,gf85bi708,gf85bi709
152,285,8,1121,132,46,30,368,185,368,185,107,27,10911,357,-39,396,285,8
152,285,8,1121,132,46,30,368,185,368,185,107,27,10911,357,-39,396,285,8
152,285,8,1121,132,46,30,368,185,368,185,107,27,10911,357,-39,396,285,8
139,270,0,1048,123,38,33,365,159,320,159,101,26,10550,337,-47,384,267,0
147,279,6,1097,129,44,31,369,179,319,179,103,26,10748,348,-40,388,278,6
147,279,6,1097,129,44,31,369,179,319,179,103,26,10748,348,-40,388,278,6
153,286,8,1120,132,46,30,364,185,320,185,108,27,10943,358,-40,398,202,8
153,286,8,1120,132,46,30,364,185,320,185,108,27,10943,358,-40,398,202,8
153,286,8,1120,132,46,30,364,185,320,185,108,27,10943,358,-40,398,202,8
153,286,8,1120,132,46,30,364,185,320,185,108,27,10943,358,-40,398,202,8
153,287,8,1122,132,46,30,366,184,320,184,108,27,10959,359,-40,399,202,8
153,286,8,1120,132,46,30,364,185,320,185,108,27,10943,358,-40,398,202,8
140,271,1,1052,123,38,33,365,161,320,161,101,26,10585,338,-47,385,268,1
146,278,5,1092,127,44,31,369,177,319,177,104,26,10740,347,-42,389,277,5
153,287,8,1122,132,46,30,366,184,320,184,108,27,10959,359,-40,399,202,8
140,271,2,1049,123,38,33,364,161,319,161,101,26,10536,338,-45,383,268,2
153,286,9,1120,132,46,30,364,185,320,185,107,26,10931,358,-39,397,202,9
153,286,8,1120,132,46,30,364,185,320,185,108,27,10928,358,-40,398,202,8
153,286,8,1120,132,46,30,364,185,320,185,108,27,10928,358,-40,398,202,8
153,286,8,1120,132,46,30,364,185,320,185,108,27,10928,358,-40,398,202,8
153,286,8,1120,132,46,30,364,185,320,185,108,27,10928,358,-40,398,202,8
148,280,8,1098,129,45,30,367,181,317,181,103,26,10733,349,-39,388,279,8
141,272,1,1052,123,38,33,363,161,318,161,101,26,10595,339,-47,386,269,1
153,287,8,1131,134,46,30,375,185,314,185,110,27,10979,359,-42,401,203,8
141,272,1,1052,123,38,33,363,161,318,161,101,26,10595,339,-47,386,269,1
141,272,1,1052,123,38,33,363,161,318,161,101,26,10595,339,-47,386,269,1
141,273,1,1055,123,40,32,363,164,318,164,102,26,10607,339,-47,386,269,1
141,273,1,1055,123,40,32,363,164,318,164,102,26,10607,339,-47,386,269,1
154,287,9,1121,132,46,30,364,185,320,185,107,26,10942,359,-38,397,203,9
154,287,9,1121,132,46,30,364,185,320,185,107,26,10942,359,-38,397,203,9
154,287,9,1121,132,46,30,364,185,320,185,107,26,10942,359,-38,397,203,9
149,281,8,1103,130,45,30,367,181,318,181,103,26,10775,350,-38,388,280,8
154,287,8,1129,133,46,29,372,185,315,185,109,27,10973,360,-40,400,203,8
153,287,8,1131,134,46,30,375,185,314,185,110,27,10979,359,-42,401,203,8
153,287,8,1131,134,46,30,375,185,314,185,110,27,10979,359,-42,401,203,8
153,287,8,1131,134,46,30,375,185,314,185,110,27,10979,359,-42,401,203,8
150,282,9,1106,130,45,30,369,182,320,182,104,26,10764,351,-37,388,281,9
147,279,6,1088,127,44,30,364,179,316,179,103,26,10715,347,-41,388,277,6
147,279,6,1088,127,44,30,364,179,316,179,103,26,10715,347,-41,388,277,6
153,287,8,1131,134,46,30,375,185,314,185,110,27,10979,359,-42,401,203,8
152,286,7,1137,134,46,30,378,185,314,185,110,27,10974,359,-44,403,202,7
152,286,6,1138,134,46,30,379,185,314,185,110,27,11014,358,-44,402,202,6
152,286,6,1138,134,46,30,379,185,314,185,110,27,11014,358,-44,402,202,6
152,286,7,1137,134,46,30,378,185,314,185,110,27,10974,359,-44,403,202,7
152,286,7,1137,134,46,30,378,185,314,185,110,27,10974,359,-44,403,202,7
152,286,7,1137,134,46,30,378,185,314,185,110,27,10974,359,-44,403,202,7
152,286,7,1137,134,46,30,378,185,314,185,110,27,10974,359,-44,403,202,7
152,286,7,1137,134,46,30,378,185,314,185,110,27,10974,359,-44,403,202,7
152,286,7,1137,134,46,30,378,185,314,185,110,27,10974,359,-44,403,202,7
150,282,8,1103,130,45,30,367,182,318,182,103,26,10790,352,-37,389,281,8
154,287,9,1121,132,46,30,364,186,319,186,107,26,10959,359,-38,397,203,9
147,279,6,1091,127,44,30,364,179,316,179,103,26,10701,347,-40,387,277,6
153,286,10,1119,132,46,30,367,185,321,185,106,26,10910,358,-37,395,286,10
147,279,7,1083,127,44,31,366,175,317,175,103,26,10707,348,-40,388,277,7
153,287,8,1131,134,46,30,375,185,314,185,109,27,10984,359,-42,401,203,8
149,282,8,1102,129,45,30,367,181,318,181,102,26,10781,350,-38,388,280,8
149,282,8,1102,129,45,30,367,181,318,181,102,26,10781,350,-38,388,280,8
149,281,9,1104,130,45,30,367,182,318,182,103,26,10728,350,-37,387,280,9
149,281,9,1104,130,45,30,367,182,318,182,103,26,10728,350,-37,387,280,9
151,282,1,1154,136,49,30,397,189,291,189,120,29,11038,360,-53,413,203,1
147,279,7,1094,129,45,30,364,180,316,180,102,26,10690,347,-39,386,278,7
146,278,6,1099,129,45,30,369,180,319,180,102,26,10701,346,-40,386,277,6
147,279,7,1085,127,44,31,366,177,317,177,102,26,10689,348,-39,387,277,7
154,287,10,1120,132,46,30,364,186,319,186,106,26,10928,359,-37,396,287,10
148,281,7,1098,129,45,30,367,181,317,181,102,26,10743,349,-39,388,279,7
148,280,7,1095,129,45,30,364,181,316,181,102,26,10735,349,-39,388,279,7
148,281,7,1098,129,45,30,367,181,317,181,102,26,10743,349,-39,388,279,7
148,281,7,1098,129,45,30,367,181,317,181,102,26,10743,349,-39,388,279,7
154,287,10,1121,132,46,30,367,185,321,185,105,26,10935,358,-36,394,287,10
154,287,10,1121,132,46,30,367,185,321,185,105,26,10935,358,-36,394,287,10
154,287,10,1121,132,46,30,367,185,321,185,105,26,10935,358,-36,394,287,10
154,287,10,1121,132,46,30,367,185,321,185,105,26,10935,358,-36,394,287,10
154,287,10,1121,132,46,30,367,185,321,185,105,26,10935,358,-36,394,287,10
154,287,10,1121,132,46,30,367,185,321,185,105,26,10935,358,-36,394,287,10
154,287,10,1121,132,46,30,367,185,321,185,105,26,10935,358,-36,394,287,10
154,287,10,1121,132,46,30,367,185,321,185,105,26,10935,358,-36,394,287,10
154,287,10,1121,132,46,30,367,185,321,185,105,26,10935,358,-36,394,287,10
154,287,10,1121,132,46,30,367,185,321,185,105,26,10935,358,-36,394,287,10
154,287,10,1121,132,46,30,367,185,321,185,105,26,10935,358,-36,394,287,10
154,287,10,1121,132,46,30,367,185,321,185,105,26,10935,358,-36,394,287,10
154,287,10,1121,132,46,30,367,185,321,185,105,26,10935,358,-36,394,287,10
150,282,9,1105,130,46,30,367,183,318,183,103,26,10753,351,-37,388,281,9
153,286,10,1118,132,47,30,367,187,320,187,105,26,10859,356,-35,391,285,10
153,286,10,1118,132,47,30,367,187,320,187,105,26,10859,356,-35,391,285,10
153,286,10,1118,132,47,30,367,187,320,187,105,26,10859,356,-35,391,285,10
149,281,8,1100,129,45,30,367,181,317,181,102,26,10761,350,-38,388,280,8
153,287,6,1136,134,46,30,378,185,313,185,109,27,11027,359,-44,403,203,6
151,283,9,1106,130,47,30,365,184,317,184,103,26,10770,352,-37,389,282,9
149,281,8,1100,129,45,30,367,181,317,181,102,26,10761,350,-38,388,280,8
149,281,8,1100,129,45,30,367,181,317,181,102,26,10761,350,-38,388,280,8
154,288,8,1129,133,46,29,372,185,315,185,108,27,10988,359,-40,399,203,8
153,286,8,1131,134,46,30,374,185,312,185,109,27,10966,359,-41,400,203,8
153,286,8,1131,134,46,30,374,185,312,185,109,27,10966,359,-41,400,203,8
153,286,8,1131,134,46,30,374,185,312,185,109,27,10966,359,-41,400,203,8
153,286,8,1131,134,46,30,374,185,312,185,109,27,10966,359,-41,400,203,8
151,283,9,1106,130,47,30,365,184,317,184,103,26,10779,352,-37,389,282,9
147,279,7,1099,129,45,31,369,180,319,180,102,26,10713,347,-39,386,278,7
150,283,2,1156,138,46,30,396,184,307,184,113,27,11046,357,-50,407,201,2
154,288,10,1122,131,47,29,365,187,319,187,105,26,10944,359,-37,396,287,10
154,288,10,1122,131,47,29,365,187,319,187,105,26,10944,359,-37,396,287,10
154,288,10,1122,131,47,29,365,187,319,187,105,26,10944,359,-37,396,287,10
154,288,10,1122,131,47,29,365,187,319,187,105,26,10944,359,-37,396,287,10
154,288,10,1122,131,47,29,365,187,319,187,105,26,10944,359,-37,396,287,10
151,284,3,1149,137,46,30,389,183,310,183,111,27,11043,358,-47,405,202,3
151,284,3,1152,138,46,30,392,183,309,183,112,27,11045,357,-49,406,202,3
154,287,8,1132,134,46,30,375,185,312,185,109,27,10976,360,-41,401,203,8
154,287,8,1134,134,46,30,378,185,311,185,109,27,10971,359,-41,400,203,8
152,284,11,1110,130,47,29,366,186,318,186,103,26,10749,353,-35,388,283,11
154,288,11,1121,131,47,29,365,187,318,187,104,26,10897,358,-35,393,286,11
154,288,11,1121,131,47,29,365,187,318,187,104,26,10897,358,-35,393,286,11
154,288,11,1121,131,47,29,365,187,318,187,104,26,10897,358,-35,393,286,11
154,288,11,1121,131,47,29,365,187,318,187,104,26,10897,358,-35,393,286,11
154,288,11,1121,131,47,29,365,187,318,187,104,26,10897,358,-35,393,286,11
154,288,11,1121,131,47,29,365,187,318,187,104,26,10897,358,-35,393,286,11
154,288,11,1121,131,47,29,365,187,318,187,104,26,10897,358,-35,393,286,11
154,288,11,1121,131,47,29,365,187,318,187,104,26,10897,358,-35,393,286,11
154,288,11,1121,131,47,29,365,187,318,187,104,26,10897,358,-35,393,286,11
154,288,11,1121,131,47,29,365,187,318,187,104,26,10897,358,-35,393,286,11
154,288,11,1121,131,47,29,365,187,318,187,104,26,10897,358,-35,393,286,11
154,288,11,1121,131,47,29,365,187,318,187,104,26,10897,358,-35,393,286,11
154,288,11,1121,131,47,29,365,187,318,187,104,26,10897,358,-35,393,286,11
154,288,11,1121,131,47,29,365,187,318,187,104,26,10897,358,-35,393,286,11
154,288,11,1121,131,47,29,365,187,318,187,104,26,10897,358,-35,393,286,11
154,287,11,1116,130,47,29,367,187,319,187,104,26,10881,356,-36,392,286,11
154,287,11,1116,130,47,29,367,187,319,187,104,26,10881,356,-36,392,286,11
151,284,11,1103,129,46,30,366,182,317,182,102,26,10755,352,-34,386,282,11
151,284,11,1103,129,46,30,366,182,317,182,102,26,10755,352,-34,386,282,11
151,284,11,1103,129,46,30,366,182,317,182,102,26,10755,352,-34,386,282,11
151,284,11,1103,129,46,30,366,182,317,182,102,26,10755,352,-34,386,282,11
151,284,11,1103,129,46,30,366,182,317,182,102,26,10755,352,-34,386,282,11
150,283,10,1101,129,46,30,366,182,317,182,102,26,10754,352,-36,388,282,10
150,283,10,1101,129,46,30,366,182,317,182,102,26,10754,352,-36,388,282,10
150,283,10,1101,129,46,30,366,182,317,182,102,26,10754,352,-36,388,282,10
150,283,10,1101,129,46,30,366,182,317,182,102,26,10754,352,-36,388,282,10
150,283,10,1101,129,46,30,366,182,317,182,102,26,10754,352,-36,388,282,10
150,283,10,1101,129,46,30,366,182,317,182,102,26,10754,352,-36,388,282,10
150,283,10,1101,129,46,30,366,182,317,182,102,26,10754,352,-36,388,282,10
150,283,10,1101,129,46,30,366,182,317,182,102,26,10754,352,-36,388,282,10
150,283,10,1101,129,46,30,366,182,317,182,102,26,10754,352,-36,388,282,10
150,283,10,1101,129,46,30,366,182,317,182,102,26,10754,352,-36,388,282,10
150,283,10,1101,129,46,30,366,182,317,182,102,26,10754,352,-36,388,282,10
150,283,10,1101,129,46,30,366,182,317,182,102,26,10754,352,-36,388,282,10
150,283,10,1101,129,46,30,366,182,317,182,102,26,10754,352,-36,388,282,10
150,283,10,1101,129,46,30,366,182,317,182,102,26,10754,352,-36,388,282,10
150,283,10,1101,129,46,30,366,182,317,182,102,26,10754,352,-36,388,282,10
152,284,11,1108,130,47,29,364,186,316,186,102,26,10757,353,-35,388,283,11
152,284,11,1108,130,47,29,364,186,316,186,102,26,10757,353,-35,388,283,11
152,284,11,1108,130,47,29,364,186,316,186,102,26,10757,353,-35,388,283,11
152,284,11,1108,130,47,29,364,186,316,186,102,26,10757,353,-35,388,283,11
152,284,11,1108,130,47,29,364,186,316,186,102,26,10757,353,-35,388,283,11
152,284,11,1109,130,47,29,365,186,317,186,102,26,10780,353,-35,388,283,11
152,284,11,1109,130,47,29,365,186,317,186,102,26,10780,353,-35,388,283,11
154,288,11,1121,131,47,29,365,187,318,187,104,26,10909,358,-35,393,287,11
152,284,11,1109,130,47,29,365,186,317,186,102,26,10780,353,-35,388,283,11
152,284,11,1109,130,47,29,365,186,317,186,102,26,10780,353,-35,388,283,11
152,284,11,1109,130,47,29,365,186,317,186,102,26,10780,353,-35,388,283,11
152,284,11,1109,130,47,29,365,186,317,186,102,26,10780,353,-35,388,283,11
154,287,8,1131,134,46,30,376,185,310,185,108,27,10981,359,-41,400,203,8
154,287,8,1131,134,46,30,376,185,310,185,108,27,10981,359,-41,400,203,8
153,285,12,1111,130,47,29,365,186,317,186,103,26,10767,354,-34,388,284,12
154,287,8,1133,134,47,29,376,187,310,187,108,27,10973,359,-41,400,203,8
154,287,8,1133,134,47,29,376,187,310,187,108,27,10973,359,-41,400,203,8
154,287,8,1133,134,47,29,376,187,310,187,108,27,10973,359,-41,400,203,8
154,287,8,1133,134,47,29,376,187,310,187,108,27,10973,359,-41,400,203,8
153,287,7,1137,135,46,30,381,185,309,185,109,27,10980,359,-43,402,203,7
155,288,12,1123,131,47,29,366,187,318,187,103,26,10872,357,-35,392,287,12
150,282,10,1094,129,45,30,363,180,314,180,102,26,10713,351,-36,387,281,10
150,282,10,1094,129,45,30,363,180,314,180,102,26,10713,351,-36,387,281,10
150,282,10,1094,129,45,30,363,180,314,180,102,26,10713,351,-36,387,281,10
150,282,10,1094,129,45,30,363,180,314,180,102,26,10713,351,-36,387,281,10
150,282,10,1094,129,45,30,363,180,314,180,102,26,10713,351,-36,387,281,10
150,282,10,1094,129,45,30,363,180,314,180,102,26,10713,351,-36,387,281,10
150,282,10,1094,129,45,30,363,180,314,180,102,26,10713,351,-36,387,281,10
150,282,10,1094,129,45,30,363,180,314,180,102,26,10713,351,-36,387,281,10
150,282,10,1094,129,45,30,363,180,314,180,102,26,10713,351,-36,387,281,10
150,282,10,1094,129,45,30,363,180,314,180,102,26,10713,351,-36,387,281,10
150,282,10,1094,129,45,30,363,180,314,180,102,26,10713,351,-36,387,281,10
150,282,10,1094,129,45,30,363,180,314,180,102,26,10713,351,-36,387,281,10
150,282,10,1094,129,45,30,363,180,314,180,102,26,10713,351,-36,387,281,10
150,282,10,1094,129,45,30,363,180,314,180,102,26,10713,351,-36,387,281,10
150,282,10,1094,129,45,30,363,180,314,180,102,26,10713,351,-36,387,281,10
151,283,11,1102,129,46,30,366,182,317,182,101,26,10722,352,-34,386,282,11
154,287,8,1136,134,47,29,378,187,310,187,108,27,10971,359,-41,400,203,8
154,287,8,1136,134,47,29,378,187,310,187,108,27,10971,359,-41,400,203,8
154,288,9,1134,134,47,29,376,187,310,187,108,27,10961,359,-40,399,203,9
155,289,11,1119,131,47,29,364,187,315,187,104,26,10915,359,-35,394,202,11
155,288,12,1122,131,47,29,365,187,317,187,103,26,10874,357,-35,392,287,12
155,288,12,1122,131,47,29,365,187,317,187,103,26,10862,357,-35,392,287,12
155,288,12,1122,131,47,29,365,187,317,187,103,26,10862,357,-35,392,287,12
155,288,12,1122,131,47,29,365,187,317,187,103,26,10862,357,-35,392,287,12
155,288,12,1122,131,47,29,365,187,317,187,103,26,10862,357,-35,392,287,12
153,286,11,1113,130,47,30,367,186,317,186,102,26,10796,355,-34,389,285,11
155,288,12,1121,131,47,29,365,187,316,187,103,26,10866,357,-35,392,287,12
154,287,9,1134,134,47,29,376,187,310,187,108,27,10949,359,-40,399,203,9
155,288,12,1124,130,47,29,368,188,317,188,103,26,10849,356,-34,390,287,12
154,287,9,1135,134,47,29,376,187,311,187,108,27,10952,359,-40,399,203,9
154,287,9,1135,134,47,29,376,187,311,187,108,27,10952,359,-40,399,203,9
154,287,9,1135,134,47,29,376,187,311,187,108,27,10952,359,-40,399,203,9
154,287,9,1135,134,47,29,376,187,311,187,108,27,10952,359,-40,399,203,9
154,287,9,1135,134,47,29,376,187,311,187,108,27,10952,359,-40,399,203,9
154,287,9,1135,134,47,29,376,187,311,187,108,27,10952,359,-40,399,203,9
154,287,9,1135,134,47,29,376,187,311,187,108,27,10952,359,-40,399,203,9
155,288,12,1124,130,47,29,368,188,317,188,103,26,10849,356,-34,390,287,12
155,288,12,1125,130,48,29,368,189,317,189,103,26,10846,357,-35,392,286,12
155,288,12,1125,131,47,30,368,188,317,188,103,26,10871,358,-34,392,287,12
155,288,12,1125,131,47,30,368,188,317,188,103,26,10871,358,-34,392,287,12
155,289,12,1127,131,47,29,367,189,316,189,103,26,10909,359,-35,394,204,12
155,288,12,1125,130,48,29,368,189,317,189,103,26,10835,357,-34,391,286,12
155,288,12,1125,130,48,29,368,189,317,189,103,26,10835,357,-34,391,286,12
155,288,12,1125,130,48,29,368,189,317,189,103,26,10835,357,-34,391,286,12
155,288,12,1125,130,48,29,368,189,317,189,103,26,10835,357,-34,391,286,12
150,283,3,1157,139,46,30,395,184,306,184,112,27,11012,356,-49,405,201,3
155,288,12,1126,131,48,29,368,189,317,189,103,26,10849,356,-34,390,287,12
155,288,12,1126,131,48,29,368,189,317,189,103,26,10849,356,-34,390,287,12
155,288,12,1126,131,48,29,368,189,317,189,103,26,10849,356,-34,390,287,12
155,288,12,1126,131,48,29,368,189,317,189,103,26,10849,356,-34,390,287,12
155,288,12,1126,131,48,29,368,189,317,189,103,26,10849,356,-34,390,287,12
155,288,12,1126,131,48,29,368,189,317,189,103,26,10849,356,-34,390,287,12
152,285,5,1149,136,46,30,388,186,307,186,111,27,11001,358,-46,404,202,5
154,287,12,1113,130,48,29,366,186,316,186,102,26,10809,355,-34,389,285,12
155,288,12,1126,131,48,29,368,189,317,189,103,26,10855,356,-34,390,287,12
153,286,11,1112,130,48,29,366,186,315,186,102,26,10804,354,-34,388,284,11
153,286,11,1112,130,48,29,366,186,315,186,102,26,10804,354,-34,388,284,11
154,287,8,1139,134,47,30,380,187,310,187,109,27,10948,358,-41,399,203,8
154,287,8,1139,134,47,30,380,187,310,187,109,27,10948,358,-41,399,203,8
154,287,8,1139,134,47,30,380,187,310,187,109,27,10948,358,-41,399,203,8
154,287,8,1139,134,47,30,380,187,310,187,109,27,10948,358,-41,399,203,8
154,287,9,1138,134,47,29,376,187,311,187,108,27,10950,359,-40,399,203,9
154,287,9,1138,134,47,29,376,187,311,187,108,27,10950,359,-40,399,203,9
154,287,9,1138,134,47,29,376,187,311,187,108,27,10950,359,-40,399,203,9
154,287,9,1138,134,47,29,376,187,311,187,108,27,10950,359,-40,399,203,9
154,287,9,1138,134,47,29,376,187,311,187,108,27,10950,359,-40,399,203,9
153,286,11,1118,130,48,29,368,187,317,187,102,26,10853,355,-35,390,285,11
153,286,11,1118,130,48,29,368,187,317,187,102,26,10853,355,-35,390,285,11
153,286,11,1118,130,48,29,368,187,317,187,102,26,10853,355,-35,390,285,11
153,286,11,1118,130,48,29,368,187,317,187,102,26,10853,355,-35,390,285,11
153,286,11,1118,130,48,29,368,187,317,187,102,26,10853,355,-35,390,285,11
153,286,11,1118,130,48,29,368,187,317,187,102,26,10853,355,-35,390,285,11
153,286,11,1118,130,48,29,368,187,317,187,102,26,10853,355,-35,390,285,11
153,286,11,1123,131,48,29,368,187,317,187,102,26,10846,355,-35,390,285,11
153,286,11,1123,131,48,29,368,187,317,187,102,26,10846,355,-35,390,285,11
153,286,11,1123,131,48,29,368,187,317,187,102,26,10846,355,-35,390,285,11
153,286,11,1123,131,48,29,368,187,317,187,102,26,10846,355,-35,390,285,11
155,288,12,1124,130,48,29,368,187,317,187,102,26,10846,356,-34,390,286,12
154,287,9,1138,134,47,29,376,187,311,187,108,27,10950,359,-40,399,203,9
152,285,5,1147,136,46,30,387,186,307,186,111,27,10994,359,-45,404,202,5
152,285,5,1147,136,46,30,387,186,307,186,111,27,10994,359,-45,404,202,5
153,286,12,1108,128,48,29,365,186,315,186,102,26,10753,354,-33,387,284,12
154,287,12,1112,130,48,29,366,186,315,186,102,26,10803,355,-33,388,285,12
154,288,10,1133,134,47,29,376,187,308,187,108,27,10935,359,-38,397,203,10
154,288,10,1133,134,47,29,376,187,308,187,108,27,10935,359,-38,397,203,10
154,288,10,1133,134,47,29,376,187,308,187,108,27,10935,359,-38,397,203,10
153,287,11,1117,130,48,29,368,186,317,186,102,26,10864,355,-35,390,286,11
152,285,6,1147,136,47,30,387,187,307,187,111,27,10975,358,-45,403,202,6
153,287,11,1117,130,48,29,368,186,317,186,102,26,10864,355,-35,390,286,11
153,287,11,1117,130,48,29,368,186,317,186,102,26,10864,355,-35,390,286,11
154,287,12,1113,130,48,29,365,186,315,186,102,26,10828,356,-34,390,286,12
152,285,6,1148,136,47,30,387,187,307,187,111,27,10965,358,-46,404,202,6
153,286,6,1146,136,47,29,385,188,307,188,110,27,10961,358,-44,402,202,6
154,287,12,1112,130,48,29,364,186,314,186,102,26,10845,356,-34,390,286,12
154,287,12,1112,130,48,29,364,186,314,186,102,26,10845,356,-34,390,286,12
151,283,4,1156,138,47,30,392,187,305,187,113,27,10952,357,-47,404,201,4
154,287,9,1138,134,47,29,380,187,308,187,108,27,10959,359,-40,399,204,9
154,287,9,1139,134,47,29,380,188,308,188,108,27,10931,358,-40,398,202,9
154,287,9,1139,134,47,29,380,188,308,188,108,27,10931,358,-40,398,202,9
154,287,9,1139,134,47,29,380,188,308,188,108,27,10931,358,-40,398,202,9
154,287,9,1139,134,47,29,380,188,308,188,108,27,10931,358,-40,398,202,9
154,287,9,1139,134,47,29,380,188,308,188,108,27,10931,358,-40,398,202,9
154,287,9,1139,134,47,29,380,188,308,188,108,27,10931,358,-40,398,202,9
152,285,6,1148,136,47,30,387,187,306,187,112,27,10953,358,-44,402,202,6
153,285,6,1148,136,47,30,387,188,307,188,111,27,10958,359,-44,403,202,6
153,285,6,1148,136,47,30,387,188,307,188,111,27,10958,359,-44,403,202,6
153,285,6,1148,136,47,30,387,188,307,188,111,27,10958,359,-44,403,202,6
153,285,6,1148,136,47,30,387,188,307,188,111,27,10958,359,-44,403,202,6
153,285,6,1148,136,47,30,387,188,307,188,111,27,10958,359,-44,403,202,6
153,285,6,1148,136,47,30,387,188,307,188,111,27,10958,359,-44,403,202,6
153,285,6,1148,136,47,30,387,188,307,188,111,27,10958,359,-44,403,202,6
153,285,6,1148,136,47,30,387,188,307,188,111,27,10958,359,-44,403,202,6
155,288,10,1135,132,47,29,374,188,311,188,107,26,10911,359,-38,397,204,10
156,289,12,1130,131,48,29,367,190,313,190,103,26,10877,359,-33,392,203,12
155,288,10,1135,134,47,29,377,188,310,188,107,26,10911,359,-39,398,204,10
155,288,10,1135,134,47,29,377,188,310,188,107,26,10911,359,-39,398,204,10
154,287,9,1139,134,47,29,380,188,308,188,108,27,10921,358,-39,397,203,9
154,287,10,1135,134,47,29,376,188,308,188,108,27,10917,359,-39,398,203,10
154,287,10,1135,134,47,29,376,188,308,188,108,27,10917,359,-39,398,203,10
155,288,11,1131,132,47,29,374,188,309,188,107,26,10898,360,-37,397,204,11
155,288,11,1131,132,47,29,374,188,309,188,107,26,10898,360,-37,397,204,11
155,288,11,1131,132,47,29,374,188,309,188,107,26,10898,360,-37,397,204,11
155,288,11,1131,132,47,29,374,188,309,188,107,26,10899,360,-37,397,204,11
155,288,11,1131,132,47,29,374,188,309,188,107,26,10898,360,-37,397,204,11
155,288,11,1131,132,47,29,374,188,309,188,107,26,10898,360,-37,397,204,11
155,288,11,1131,132,47,29,374,188,309,188,107,26,10898,360,-37,397,204,11
155,288,11,1131,132,47,29,374,188,309,188,107,26,10898,360,-37,397,204,11
155,288,11,1131,132,47,29,374,188,309,188,107,26,10898,360,-37,397,204,11
155,288,11,1131,132,47,29,374,188,309,188,107,26,10898,360,-37,397,204,11
155,288,11,1131,132,47,29,374,188,309,188,107,26,10898,360,-37,397,204,11
155,288,11,1131,132,47,29,374,188,309,188,107,26,10898,360,-37,397,204,11
155,288,11,1131,132,47,29,374,188,309,188,107,26,10898,360,-37,397,204,11
155,288,11,1131,132,47,29,374,188,309,188,107,26,10898,360,-37,397,204,11
155,288,11,1131,132,47,29,374,188,309,188,107,26,10898,360,-37,397,204,11
155,288,11,1131,132,47,29,374,188,309,188,107,26,10899,360,-37,397,204,11
154,287,9,1139,134,47,29,380,188,308,188,108,27,10921,358,-39,397,203,9
154,287,9,1139,134,47,29,380,188,308,188,108,27,10921,358,-39,397,203,9
154,287,9,1139,134,47,29,380,188,308,188,108,27,10921,358,-39,397,203,9
154,287,9,1139,134,47,29,380,188,308,188,108,27,10921,358,-39,397,203,9
154,287,9,1139,134,47,29,380,188,308,188,108,27,10921,358,-39,397,203,9
156,289,13,1128,131,48,28,367,192,313,192,103,26,10865,359,-34,393,203,13
155,288,11,1133,132,47,29,375,188,310,188,107,26,10898,360,-37,397,204,11
155,288,11,1133,132,47,29,375,188,310,188,107,26,10898,360,-37,397,204,11
156,289,13,1130,131,48,29,369,190,311,190,103,26,10867,359,-34,393,204,13
156,289,13,1130,131,48,29,369,190,311,190,103,26,10867,359,-34,393,204,13
156,289,13,1130,131,48,29,369,190,311,190,103,26,10867,359,-34,393,204,13
156,289,13,1130,131,48,29,369,190,311,190,103,26,10867,359,-34,393,204,13
156,289,13,1130,131,48,29,369,190,311,190,103,26,10867,359,-34,393,204,13
156,289,13,1130,131,48,29,369,190,311,190,103,26,10867,359,-34,393,204,13
156,289,13,1130,131,48,29,369,190,311,190,103,26,10867,359,-34,393,204,13
156,289,13,1130,131,48,29,369,190,311,190,103,26,10867,359,-34,393,204,13
156,289,13,1130,131,48,29,369,190,311,190,103,26,10867,359,-34,393,204,13
156,289,13,1130,131,48,29,369,190,311,190,103,26,10867,359,-34,393,204,13
156,289,13,1130,131,48,29,369,190,311,190,103,26,10867,359,-34,393,204,13
156,289,13,1130,131,48,29,369,190,311,190,103,26,10867,359,-34,393,204,13
156,289,13,1130,131,48,29,369,190,311,190,103,26,10867,359,-34,393,204,13
156,289,13,1130,131,48,29,369,190,311,190,103,26,10867,359,-34,393,204,13
156,289,13,1130,131,48,29,369,190,311,190,103,26,10867,359,-34,393,204,13
156,289,13,1130,131,48,29,369,190,311,190,103,26,10867,359,-34,393,204,13
155,289,11,1134,132,48,29,375,189,310,189,106,26,10931,359,-37,396,204,11
154,287,9,1139,133,47,29,379,188,309,188,108,27,10928,358,-40,398,203,9
154,287,9,1139,133,47,29,379,188,309,188,108,27,10928,358,-40,398,203,9
154,287,9,1139,133,47,29,379,188,309,188,108,27,10928,358,-40,398,203,9
154,287,9,1139,133,47,29,379,188,309,188,108,27,10928,358,-40,398,203,9
154,287,9,1139,133,47,29,379,188,309,188,108,27,10928,358,-40,398,203,9
154,287,9,1139,133,47,29,379,188,309,188,108,27,10928,358,-40,398,203,9
156,289,12,1132,131,48,29,371,190,311,190,103,26,10889,359,-34,393,204,12
154,287,9,1137,133,47,29,377,188,309,188,108,27,10907,358,-40,398,203,9
154,287,9,1136,133,47,29,376,188,309,188,108,27,10923,359,-40,399,203,9
154,287,9,1136,133,47,29,376,188,309,188,108,27,10923,359,-40,399,203,9
154,287,9,1136,133,47,29,376,188,309,188,108,27,10923,359,-40,399,203,9
