gf45bi501,gf45bi5010,gf45bi5011,gf45bi5012,gf45bi5013,gf45bi5014,gf45bi5015,gf45bi5016,gf45bi5017,gf45bi5018,gf45bi5019,gf45bi502,gf45bi503,gf45bi504,gf45bi505,gf45bi506,gf45bi507,gf45bi508,gf45bi509
132,261,-7,1056,134,40,32,356,153,348,165,108,28,10517,329,-56,385,184,8
132,261,-7,1056,134,40,32,356,153,348,165,108,28,10517,329,-56,385,184,8
132,261,-7,1056,134,40,32,356,153,348,165,108,28,10517,329,-56,385,184,8
134,263,-4,1046,131,40,32,349,155,349,165,103,27,10477,329,-51,380,263,10
132,261,-7,1055,134,40,33,355,153,348,165,107,27,10499,329,-55,384,184,8
133,262,-7,1054,134,40,33,354,153,347,165,107,27,10518,329,-55,384,184,8
133,262,-7,1054,134,40,33,354,153,347,165,107,27,10518,329,-55,384,184,8
133,262,-7,1054,134,40,33,354,153,347,165,107,27,10518,329,-55,384,184,8
133,262,-7,1054,134,40,33,354,153,347,165,107,27,10518,329,-55,384,184,8
133,262,-7,1054,134,40,33,354,153,347,165,107,27,10518,329,-55,384,184,8
133,262,-7,1054,134,40,33,354,153,347,165,107,27,10518,329,-55,384,184,8
133,262,-7,1054,134,40,33,354,153,347,165,107,27,10518,329,-55,384,184,8
133,262,-7,1054,134,40,33,354,153,347,165,107,27,10518,329,-55,384,184,8
133,262,-7,1054,134,40,33,354,153,347,165,107,27,10518,329,-55,384,184,8
133,262,-7,1054,134,40,33,354,153,347,165,107,27,10518,329,-55,384,184,8
133,262,-7,1054,134,40,33,354,153,347,165,107,27,10518,329,-55,384,184,8
133,262,-7,1054,134,40,33,354,153,347,165,107,27,10518,329,-55,384,184,8
133,262,-7,1054,134,40,33,354,153,347,165,107,27,10518,329,-55,384,184,8
132,261,-7,1054,134,40,33,355,153,347,165,108,28,10482,329,-55,384,185,9
132,261,-7,1054,134,40,33,355,153,347,165,108,28,10482,329,-55,384,185,9
132,261,-7,1054,134,40,33,355,153,347,165,108,28,10482,329,-55,384,185,9
132,261,-7,1054,134,40,33,355,153,347,165,108,28,10482,329,-55,384,185,9
132,261,-7,1054,134,40,33,355,153,347,165,108,28,10482,329,-55,384,185,9
133,262,-6,1051,133,39,33,353,151,348,163,106,27,10471,328,-54,382,185,9
132,261,-7,1054,134,40,33,355,153,347,165,108,28,10482,329,-55,384,185,9
132,261,-7,1054,134,40,33,355,153,347,165,108,28,10482,329,-55,384,185,9
132,261,-7,1054,134,40,33,355,153,347,165,108,28,10482,329,-55,384,185,9
132,261,-7,1054,134,40,33,355,153,347,165,108,28,10482,329,-55,384,185,9
132,261,-7,1054,134,40,33,355,153,347,165,108,28,10482,329,-55,384,185,9
132,261,-7,1054,134,40,33,355,153,347,165,108,28,10482,329,-55,384,185,9
132,261,-7,1054,134,40,33,355,153,347,165,108,28,10482,329,-55,384,185,9
132,261,-7,1054,134,40,33,355,153,347,165,108,28,10482,329,-55,384,185,9
132,261,-7,1054,134,40,33,355,153,347,165,108,28,10482,329,-55,384,185,9
132,261,-7,1054,134,40,33,355,153,347,165,108,28,10482,329,-55,384,185,9
132,261,-7,1054,134,40,33,355,153,347,165,108,28,10482,329,-55,384,185,9
133,262,-6,1051,133,41,33,352,154,348,166,106,27,10477,329,-54,383,185,9
133,262,-6,1051,133,41,33,352,154,348,166,106,27,10477,329,-54,383,185,9
133,262,-6,1051,133,41,33,352,154,348,166,106,27,10477,329,-54,383,185,9
133,262,-6,1051,133,39,33,353,151,348,163,106,27,10462,328,-54,382,185,9
133,262,-6,1051,133,41,33,352,153,348,165,106,27,10461,328,-54,382,185,9
133,262,-6,1051,133,41,33,352,153,348,165,106,27,10461,328,-54,382,185,9
132,261,-7,1053,133,41,32,353,154,346,166,107,27,10493,329,-55,384,183,8
132,261,-7,1053,133,41,32,353,154,346,166,107,27,10493,329,-55,384,183,8
133,262,-5,1048,133,41,32,350,154,346,166,105,27,10471,328,-52,380,184,10
132,261,-6,1052,133,41,32,353,154,345,166,107,27,10471,329,-55,384,183,9
132,261,-6,1052,133,41,32,353,154,345,166,107,27,10471,329,-55,384,183,9
132,261,-6,1052,133,41,32,353,154,345,166,107,27,10471,329,-55,384,183,9
132,261,-6,1052,133,41,32,353,154,345,166,107,27,10471,329,-55,384,183,9
132,261,-6,1052,133,41,32,353,154,345,166,107,27,10471,329,-55,384,183,9
132,261,-6,1052,133,41,32,353,154,345,166,107,27,10471,329,-55,384,183,9
132,261,-6,1052,133,41,32,353,154,345,166,107,27,10471,329,-55,384,183,9
132,261,-6,1052,133,41,32,353,154,345,166,107,27,10471,329,-55,384,183,9
132,261,-6,1052,133,41,32,353,154,345,166,107,27,10471,329,-55,384,183,9
132,261,-6,1052,133,41,32,353,154,345,166,107,27,10471,329,-55,384,183,9
132,261,-6,1052,133,41,32,353,154,345,166,107,27,10471,329,-55,384,183,9
132,261,-6,1052,133,41,32,353,154,345,166,107,27,10471,329,-55,384,183,9
133,262,-6,1052,133,41,32,353,154,346,166,107,27,10464,329,-54,383,184,9
132,261,-6,1052,133,41,32,353,154,345,166,107,27,10471,329,-55,384,183,9
133,262,-6,1052,133,41,32,353,154,346,166,107,27,10464,329,-54,383,184,9
132,261,-6,1052,133,41,32,353,154,345,166,107,27,10471,329,-55,384,183,9
132,261,-6,1052,133,41,32,353,154,345,166,107,27,10471,329,-55,384,183,9
132,261,-6,1052,133,41,32,353,154,345,166,107,27,10471,329,-55,384,183,9
132,261,-6,1052,133,41,32,353,154,345,166,107,27,10471,329,-55,384,183,9
132,261,-6,1052,133,41,32,353,154,345,166,107,27,10471,329,-55,384,183,9
132,261,-6,1052,133,41,32,353,154,345,166,107,27,10471,329,-55,384,183,9
132,261,-6,1052,133,41,32,353,154,345,166,107,27,10471,329,-55,384,183,9
132,261,-6,1052,133,41,32,353,154,345,166,107,27,10471,329,-55,384,183,9
133,262,-6,1052,133,41,32,353,154,346,166,107,27,10464,329,-54,383,184,9
132,261,-6,1052,133,41,32,353,154,345,166,107,27,10471,329,-55,384,183,9
132,261,-6,1052,133,41,32,353,154,345,166,107,27,10471,329,-55,384,183,9
133,262,-6,1052,133,41,32,353,154,346,166,107,27,10464,329,-54,383,184,9
133,262,-6,1052,133,41,32,353,154,346,166,107,27,10464,329,-54,383,184,9
133,262,-6,1052,133,41,32,353,154,346,166,107,27,10464,329,-54,383,184,9
132,261,-6,1052,133,41,32,353,154,345,166,107,27,10471,329,-55,384,183,9
132,261,-6,1052,133,41,32,353,154,345,166,107,27,10471,329,-55,384,183,9
133,262,-6,1052,133,41,32,353,154,346,166,107,27,10464,329,-54,383,184,9
132,261,-6,1052,133,41,32,353,154,345,166,107,27,10471,329,-55,384,183,9
133,262,-6,1052,133,41,32,353,154,346,166,107,27,10464,329,-54,383,184,9
133,262,-6,1052,133,41,32,353,154,346,166,107,27,10464,329,-54,383,184,9
132,262,-7,1056,134,40,32,356,153,347,165,108,28,10500,329,-56,385,183,8
132,262,-7,1056,134,40,32,356,153,347,165,108,28,10500,329,-56,385,183,8
132,261,-6,1052,133,41,32,353,154,345,166,107,27,10471,329,-55,384,183,9
132,261,-6,1052,133,41,32,353,154,345,166,107,27,10471,329,-55,384,183,9
132,261,-6,1054,133,41,32,353,155,345,167,107,27,10454,329,-55,384,184,9
132,261,-6,1054,133,41,32,353,155,345,167,107,27,10454,329,-55,384,184,9
132,261,-7,1054,133,41,32,354,154,346,166,107,27,10497,329,-55,384,184,8
133,262,-5,1046,131,41,32,348,154,346,166,105,27,10467,329,-52,381,184,9
133,261,-6,1053,133,41,32,353,154,345,166,107,27,10456,329,-54,383,184,9
132,261,-6,1054,133,41,32,353,155,345,167,107,27,10454,329,-55,384,184,9
132,261,-7,1055,134,40,33,356,153,346,165,108,28,10489,329,-56,385,183,8
132,261,-7,1055,134,40,33,356,153,346,165,108,28,10489,329,-56,385,183,8
133,261,-6,1053,133,41,32,353,154,345,166,107,27,10456,329,-54,383,184,9
133,261,-6,1053,133,41,32,353,154,345,166,107,27,10456,329,-54,383,184,9
132,261,-7,1055,134,40,33,356,153,346,165,108,28,10489,329,-56,385,183,8
133,261,-6,1053,133,41,32,353,154,345,166,107,27,10456,329,-54,383,184,9
132,261,-6,1054,133,41,32,353,155,345,167,107,27,10454,329,-55,384,184,9
132,261,-6,1055,133,41,32,352,154,348,166,106,27,10447,329,-54,383,184,9
132,261,-6,1054,133,41,32,353,155,345,167,107,27,10454,329,-55,384,184,9
133,261,-6,1053,133,41,32,353,154,345,166,107,27,10456,329,-54,383,184,9
132,261,-6,1054,133,41,32,353,155,345,167,107,27,10454,329,-55,384,184,9
133,261,-6,1053,133,41,32,353,154,345,166,107,27,10456,329,-54,383,184,9
132,261,-6,1054,133,41,32,353,155,345,167,107,27,10454,329,-55,384,184,9
133,261,-6,1053,133,41,32,353,154,345,166,107,27,10456,329,-54,383,184,9
132,261,-6,1054,133,41,32,353,155,345,167,107,27,10454,329,-55,384,184,9
133,261,-6,1053,133,41,32,353,154,345,166,107,27,10456,329,-54,383,184,9
133,261,-6,1053,133,41,32,353,154,345,166,107,27,10456,329,-54,383,184,9
133,261,-6,1053,133,41,32,353,154,345,166,107,27,10456,329,-54,383,184,9
132,261,-6,1054,133,41,32,353,155,345,167,107,27,10454,329,-55,384,184,9
132,261,-6,1054,133,41,32,353,155,345,167,107,27,10454,329,-55,384,184,9
132,261,-6,1054,133,41,32,353,155,345,167,107,27,10454,329,-55,384,184,9
133,262,-5,1046,131,41,32,348,154,346,166,105,27,10467,329,-52,381,184,9
132,261,-6,1054,133,41,32,353,155,345,167,107,27,10454,329,-55,384,184,9
132,261,-6,1054,133,41,32,353,155,345,167,107,27,10454,329,-55,384,184,9
132,261,-6,1054,133,41,32,353,155,345,167,107,27,10454,329,-55,384,184,9
132,261,-6,1054,133,41,32,353,155,345,167,107,27,10454,329,-55,384,184,9
132,261,-6,1054,133,41,32,353,155,345,167,107,27,10454,329,-55,384,184,9
133,261,-6,1053,133,41,32,353,154,345,166,107,27,10456,329,-54,383,184,9
133,261,-6,1053,133,41,32,353,154,345,166,107,27,10456,329,-54,383,184,9
133,261,-6,1053,133,41,32,353,154,345,166,107,27,10456,329,-54,383,184,9
133,261,-6,1053,133,41,32,353,154,345,166,107,27,10456,329,-54,383,184,9
133,261,-6,1053,133,41,32,353,154,345,166,107,27,10456,329,-54,383,184,9
133,261,-6,1053,133,41,32,353,154,345,166,107,27,10456,329,-54,383,184,9
133,261,-6,1053,133,41,32,353,154,345,166,107,27,10456,329,-54,383,184,9
